host_id,latitude,longitude,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365,media_bairro,bairro_group__Bronx,bairro_group__Brooklyn,bairro_group__Manhattan,bairro_group__Queens,bairro_group__Staten Island,room_type__Entire home/apt,room_type__Private room,room_type__Shared room
4057761,40.82458,-73.95175,45,3,49,1.26,1,0,118.97404063205416,0,0,1,0,0,0,1,0
1166833,40.64966,-73.96459,45,3,5,0.19,1,0,92.21256038647344,0,1,0,0,0,0,1,0
68551886,40.82859,-73.9497,25,1,0,0.0,1,0,118.97404063205416,0,0,1,0,0,0,1,0
68556398,40.69285,-73.92703,65,12,0,0.0,1,0,84.80040567951319,0,1,0,0,0,0,1,0
2480467,40.80854,-73.94305,125,7,1,0.03,1,0,118.97404063205416,0,0,1,0,0,1,0,0
67261284,40.75123,-73.87993,67,1,204,5.27,2,0,80.89784946236558,0,0,0,1,0,0,1,0
16740102,40.68634,-73.94414,52,3,0,0.0,1,0,107.67824448034465,0,1,0,0,0,0,1,0
516563,40.71412,-73.98984,110,6,5,0.13,1,12,186.31284302963772,0,0,1,0,0,1,0,0
227369,40.69508,-73.95952,177,4,82,2.22,1,73,107.67824448034465,0,1,0,0,0,1,0,0
65820457,40.70595,-73.90871,25,5,0,0.0,1,0,77.18439716312056,0,0,0,1,0,0,1,0
35383368,40.67466,-73.97711,175,3,0,0.0,1,0,176.31225296442688,0,1,0,0,0,1,0,0
228858,40.66271,-73.98818,150,3,73,1.89,2,259,146.72535211267606,0,1,0,0,0,1,0,0
26054687,40.71586,-73.94859,75,7,0,0.0,1,0,143.80280612244897,0,1,0,0,0,0,1,0
1216362,40.65447,-73.96122,41,1,43,1.19,4,188,110.40186915887853,0,1,0,0,0,0,1,0
9997184,40.79376,-73.96734,185,2,10,0.26,1,0,210.91831557584985,0,0,1,0,0,1,0,0
60077920,40.76107,-73.86664,175,2,74,2.42,1,141,81.18378378378378,0,0,0,1,0,1,0,0
68684053,40.82095,-73.94007,40,1,1,0.03,1,0,118.97404063205416,0,0,1,0,0,0,1,0
52577563,40.66455,-73.99205,135,4,9,0.23,3,365,113.04102564102564,0,1,0,0,0,1,0,0
6389984,40.73081,-73.95551,195,2,34,0.97,1,0,144.82242152466367,0,1,0,0,0,1,0,0
68585649,40.69186,-73.94038,30,80,0,0.0,1,0,107.67824448034465,0,1,0,0,0,0,1,0
709939,40.69527,-73.94784,50,30,4,0.11,1,0,107.67824448034465,0,1,0,0,0,0,1,0
68719139,40.6872,-73.95773,40,4,4,0.11,1,0,107.67824448034465,0,1,0,0,0,0,1,0
68729762,40.7504,-73.98775,150,1,2,0.05,1,0,282.7190938511327,0,0,1,0,0,1,0,0
3629866,40.69409,-73.94815,75,3,5,0.13,1,301,107.67824448034465,0,1,0,0,0,0,1,0
68729548,40.72994,-73.99455,100,1,0,0.0,1,0,263.40561224489795,0,0,1,0,0,0,1,0
24944767,40.70068,-73.91985,65,1,3,0.08,1,0,84.80040567951319,0,1,0,0,0,0,1,0
13996246,40.68198,-73.95347,250,60,2,0.05,1,0,107.67824448034465,0,1,0,0,0,0,1,0
68735532,40.8181,-73.94632,136,1,30,0.82,1,0,118.97404063205416,0,0,1,0,0,1,0,0
3635907,40.72176,-73.99424,180,2,166,4.44,1,213,230.13833992094865,0,0,1,0,0,1,0,0
46228833,40.69617,-73.91119,55,2,4,0.11,1,0,84.80040567951319,0,1,0,0,0,0,1,0
18597974,40.77419,-73.93017,65,2,0,0.0,1,0,117.18777777777778,0,0,0,1,0,0,1,0
2686052,40.71185,-73.94738,225,2,39,1.25,1,0,143.80280612244897,0,1,0,0,0,1,0,0
19912320,40.71572,-73.95376,99,5,6,0.17,2,0,143.80280612244897,0,1,0,0,0,0,1,0
62058232,40.71194,-73.95742,90,5,3,0.08,1,0,143.80280612244897,0,1,0,0,0,0,1,0
46047223,40.66612,-73.93696,20,1,0,0.0,1,0,112.480179028133,0,1,0,0,0,0,0,1
68769040,40.80183,-73.96373,980,20,1,0.03,1,90,210.91831557584985,0,0,1,0,0,0,1,0
68771036,40.74516,-73.9959,100,2,63,1.88,1,33,249.73854447439356,0,0,1,0,0,0,1,0
657869,40.80991,-73.94273,73,4,69,1.77,2,122,118.97404063205416,0,0,1,0,0,0,1,0
18753186,40.681,-73.98882,380,6,9,0.26,2,0,158.80161943319837,0,1,0,0,0,1,0,0
13406954,40.78265,-73.95364,99,1,2,0.05,3,0,188.94827586206893,0,0,1,0,0,0,1,0
16623502,40.64741,-73.92588,105,1,43,1.17,1,13,104.222,0,1,0,0,0,1,0,0
39185689,40.66097,-73.95155,35,3,12,0.31,1,176,110.40186915887853,0,1,0,0,0,0,1,0
55121,40.71351,-73.9647,200,5,10,0.28,1,117,143.80280612244897,0,1,0,0,0,1,0,0
60981198,40.69122,-73.93495,105,10,2,0.11,3,31,107.67824448034465,0,1,0,0,0,0,1,0
24012333,40.7842,-73.97467,180,1,0,0.0,1,0,210.91831557584985,0,0,1,0,0,1,0,0
1475015,40.76747,-73.98613,87,30,2,0.06,52,365,204.79417773238,0,0,1,0,0,1,0,0
37234211,40.65701,-73.95887,50,1,0,0.0,1,0,110.40186915887853,0,1,0,0,0,0,1,0
17016231,40.76358,-73.993,69,1,5,0.13,1,0,204.79417773238,0,0,1,0,0,0,1,0
54130816,40.7398,-73.98208,150,4,2,0.05,1,0,202.40851063829788,0,0,1,0,0,1,0,0
68250800,40.79991,-73.9363,75,1,20,0.53,2,128,133.1987466427932,0,0,1,0,0,0,1,0
68878222,40.76508,-73.9204,215,1,0,0.0,1,0,117.18777777777778,0,0,0,1,0,1,0,0
2750607,40.77963,-73.94897,150,4,0,0.0,1,0,188.94827586206893,0,0,1,0,0,1,0,0
43733051,40.81171,-73.95491,100,2,27,0.76,1,0,118.97404063205416,0,0,1,0,0,1,0,0
44530717,40.75965,-73.99035,224,6,1,0.03,1,0,204.79417773238,0,0,1,0,0,1,0,0
68848703,40.71933,-73.84984,119,2,21,0.57,2,363,121.625,0,0,0,1,0,0,1,0
68909853,40.73944,-73.92687,80,2,53,1.37,1,364,84.86501377410468,0,0,0,1,0,0,1,0
47187182,40.67428,-73.94373,75,3,0,0.0,1,89,112.480179028133,0,1,0,0,0,0,1,0
12534916,40.74187,-74.00175,125,2,0,0.0,1,0,249.73854447439356,0,0,1,0,0,0,1,0
68907781,40.77008,-73.92878,58,2,67,1.76,3,20,117.18777777777778,0,0,0,1,0,0,1,0
14933972,40.67798,-73.93734,128,2,3,0.08,3,12,107.67824448034465,0,1,0,0,0,0,1,0
68930733,40.86158,-73.92393,60,1,0,0.0,1,0,88.89682539682539,0,0,1,0,0,0,1,0
49902290,40.82469,-73.94029,115,1,2,0.05,1,0,118.97404063205416,0,0,1,0,0,0,1,0
39637568,40.72042,-73.99844,105,1,0,0.0,1,0,287.1033519553073,0,0,1,0,0,0,1,0
68929870,40.82617,-73.95173,69,2,0,0.0,1,0,118.97404063205416,0,0,1,0,0,0,1,0
14933972,40.67858,-73.93713,76,2,69,1.81,3,11,107.67824448034465,0,1,0,0,0,0,1,0
30848788,40.69415,-73.9481,45,4,41,1.06,2,89,107.67824448034465,0,1,0,0,0,0,1,0
49024977,40.67687,-73.97848,80,1,2,0.05,1,0,176.31225296442688,0,1,0,0,0,0,1,0
65884381,40.71249,-73.94674,75,1,7,0.19,1,0,143.80280612244897,0,1,0,0,0,0,1,0
2856748,40.76161,-73.96252,200,30,0,0.0,49,324,188.94827586206893,0,0,1,0,0,1,0,0
8314626,40.71694,-73.95628,89,1,148,3.81,1,303,143.80280612244897,0,1,0,0,0,0,1,0
66556483,40.71332,-73.94071,80,1,0,0.0,1,0,143.80280612244897,0,1,0,0,0,0,1,0
16098958,40.79613,-73.96638,197,30,2,0.06,96,104,210.91831557584985,0,0,1,0,0,1,0,0
39528519,40.71187,-73.98878,35,14,0,0.0,28,318,186.31284302963772,0,0,1,0,0,0,0,1
11109705,40.68678,-73.96178,180,7,10,0.78,1,0,181.89335664335664,0,1,0,0,0,1,0,0
2676750,40.70789,-74.01521,90,3,0,0.0,1,0,225.49059139784947,0,0,1,0,0,0,1,0
69063239,40.67246,-73.99164,125,1,3,0.08,1,0,158.80161943319837,0,1,0,0,0,1,0,0
3836868,40.77458,-73.95116,170,3,2,0.05,1,0,188.94827586206893,0,0,1,0,0,1,0,0
1372942,40.8317,-73.9429,180,30,6,0.15,1,0,89.6106785317019,0,0,1,0,0,1,0,0
51501835,40.76344,-73.9929,142,30,4,0.13,31,307,204.79417773238,0,0,1,0,0,1,0,0
66269338,40.74839,-73.88818,60,1,14,0.4,4,300,80.89784946236558,0,0,0,1,0,0,1,0
59215698,40.76625,-73.9539,98,2,8,0.21,2,241,188.94827586206893,0,0,1,0,0,0,1,0
65809485,40.74903,-73.82938,40,14,107,2.75,12,323,93.51408450704226,0,0,0,1,0,0,1,0
45941973,40.8273,-73.94904,59,1,3,0.08,1,0,118.97404063205416,0,0,1,0,0,0,1,0
65809485,40.74807,-73.82775,40,7,102,2.73,12,105,93.51408450704226,0,0,0,1,0,0,1,0
23919461,40.73399,-74.00549,250,3,30,0.77,2,18,267.6822916666667,0,0,1,0,0,1,0,0
25076118,40.6367,-74.01516,80,3,4,0.11,1,0,113.04102564102564,0,1,0,0,0,0,1,0
66269338,40.74776,-73.88827,50,1,70,1.82,4,345,80.89784946236558,0,0,0,1,0,0,1,0
69124785,40.81567,-73.95951,50,7,2,0.05,1,0,114.78323699421964,0,0,1,0,0,0,1,0
66269338,40.74859,-73.88628,65,1,49,1.31,4,329,80.89784946236558,0,0,0,1,0,0,1,0
69131589,40.78293,-73.94691,140,30,6,0.16,1,0,188.94827586206893,0,0,1,0,0,1,0,0
68787921,40.68807,-73.92348,47,3,32,0.91,4,258,107.67824448034465,0,1,0,0,0,0,1,0
17770287,40.7503,-73.98144,184,30,9,0.25,14,332,282.7190938511327,0,0,1,0,0,1,0,0
6472334,40.70832,-73.95336,139,4,12,0.31,2,0,143.80280612244897,0,1,0,0,0,1,0,0
4658415,40.71502,-73.94749,57,1,5,0.13,1,0,143.80280612244897,0,1,0,0,0,1,0,0
69203926,40.70614,-73.94983,150,7,0,0.0,1,0,143.80280612244897,0,1,0,0,0,1,0,0
69205600,40.70324,-73.92943,43,1,0,0.0,1,0,84.80040567951319,0,1,0,0,0,0,1,0
69210611,40.8244,-73.944,50,1,1,0.03,1,0,118.97404063205416,0,0,1,0,0,0,1,0
15089968,40.69961,-73.84158,250,3,40,1.04,2,189,87.11702127659575,0,0,0,1,0,1,0,0
19710054,40.68831,-73.95602,125,2,5,0.14,1,0,107.67824448034465,0,1,0,0,0,1,0,0
3673451,40.70577,-73.95193,50,3,3,0.21,2,0,143.80280612244897,0,1,0,0,0,0,1,0
1911171,40.7421,-73.98319,240,4,59,1.56,1,37,282.7190938511327,0,0,1,0,0,1,0,0
69236458,40.62551,-73.93545,60,5,4,0.12,1,346,126.43373493975903,0,1,0,0,0,0,1,0
10777637,40.71696,-73.95382,160,1,9,0.24,1,0,143.80280612244897,0,1,0,0,0,1,0,0
69243005,40.82555,-73.95159,45,3,1,0.03,2,0,118.97404063205416,0,0,1,0,0,0,1,0
69243005,40.82433,-73.95049,38,5,0,0.0,2,0,118.97404063205416,0,0,1,0,0,0,1,0
20354912,40.69355,-73.93361,100,3,0,0.0,1,0,107.67824448034465,0,1,0,0,0,0,1,0
69254072,40.86468,-73.92209,85,1,0,0.0,1,0,88.89682539682539,0,0,1,0,0,0,1,0
2711820,40.69301,-73.93098,50,7,2,0.05,1,0,107.67824448034465,0,1,0,0,0,0,1,0
69258420,40.75953,-73.91182,135,5,18,0.47,1,363,117.18777777777778,0,0,0,1,0,1,0,0
50601037,40.82863,-73.94757,259,3,57,1.51,1,175,118.97404063205416,0,0,1,0,0,1,0,0
20557896,40.82322,-73.94002,50,20,0,0.0,1,42,118.97404063205416,0,0,1,0,0,0,1,0
69267322,40.8342,-73.94303,60,1,1,0.03,1,0,89.6106785317019,0,0,1,0,0,0,1,0
69269694,40.70474,-73.93812,70,3,3,0.08,1,0,143.80280612244897,0,1,0,0,0,0,1,0
15019621,40.71401,-73.93672,99,1,2,0.05,1,0,143.80280612244897,0,1,0,0,0,0,1,0
21492250,40.79997,-73.96529,80,5,0,0.0,1,0,210.91831557584985,0,0,1,0,0,0,0,1
69274944,40.76421,-73.92138,190,3,32,0.85,1,53,117.18777777777778,0,0,0,1,0,1,0,0
69276225,40.77873,-73.94917,115,14,1,0.03,1,0,188.94827586206893,0,0,1,0,0,1,0,0
18351258,40.72872,-73.98098,250,2,29,0.76,1,0,186.0831084727469,0,0,1,0,0,1,0,0
3038856,40.71403,-73.96171,70,1,9,0.24,3,0,143.80280612244897,0,1,0,0,0,0,1,0
11526146,40.7119,-73.94638,225,3,19,0.85,1,0,143.80280612244897,0,1,0,0,0,1,0,0
38557313,40.67295,-73.95395,31,5,1,0.03,1,0,112.480179028133,0,1,0,0,0,0,1,0
68787921,40.68899,-73.92339,40,2,39,1.02,4,236,107.67824448034465,0,1,0,0,0,0,1,0
68787921,40.68962,-73.92346,37,3,40,1.06,4,212,107.67824448034465,0,1,0,0,0,0,1,0
2838615,40.71121,-73.96698,239,3,5,0.13,1,0,143.80280612244897,0,1,0,0,0,1,0,0
69189948,40.84848,-73.9343,75,2,167,4.6,3,310,89.6106785317019,0,0,1,0,0,0,1,0
69355658,40.73328,-73.9859,90,3,23,0.6,1,0,222.75443786982248,0,0,1,0,0,0,1,0
4497670,40.86927,-73.91719,46,7,1,0.03,1,0,88.89682539682539,0,0,1,0,0,0,1,0
69366248,40.8001,-73.9658,35,45,0,0.0,1,0,210.91831557584985,0,0,1,0,0,0,1,0
5895565,40.64123,-73.96289,85,21,0,0.0,1,0,92.21256038647344,0,1,0,0,0,1,0,0
4549084,40.75657,-73.9942,175,3,59,1.63,1,14,204.79417773238,0,0,1,0,0,1,0,0
10135994,40.73975,-73.76157,60,1,0,0.0,1,0,157.94871794871796,0,0,0,1,0,0,1,0
16098958,40.70555,-74.00812,155,30,1,0.03,96,335,225.49059139784947,0,0,1,0,0,1,0,0
69384130,40.75227,-73.97351,143,1,1,0.03,1,0,282.7190938511327,0,0,1,0,0,1,0,0
69391155,40.73167,-73.98581,140,7,0,0.0,1,0,186.0831084727469,0,0,1,0,0,1,0,0
68388626,40.78491,-73.97447,120,2,4,0.11,1,0,210.91831557584985,0,0,1,0,0,1,0,0
48671504,40.68891,-73.73531,79,2,90,2.35,1,331,81.73076923076923,0,0,0,1,0,1,0,0
52630170,40.8033,-73.95771,50,3,2,0.05,1,0,118.97404063205416,0,0,1,0,0,0,1,0
69427329,40.73854,-73.87407,289,2,115,2.99,6,280,80.45991561181435,0,0,0,1,0,0,1,0
11811612,40.65392,-73.95364,62,15,7,0.19,1,0,92.21256038647344,0,1,0,0,0,1,0,0
69433039,40.73852,-73.92777,85,10,27,0.71,1,125,84.86501377410468,0,0,0,1,0,0,1,0
9784153,40.68752,-73.9618,99,3,0,0.0,1,0,181.89335664335664,0,1,0,0,0,0,1,0
69435907,40.65886,-73.91919,50,2,149,3.86,1,92,104.222,0,1,0,0,0,0,1,0
7465850,40.69761,-73.92495,120,4,43,1.15,1,243,84.80040567951319,0,1,0,0,0,1,0,0
69255438,40.67828,-73.95051,180,1,1,0.03,1,0,112.480179028133,0,1,0,0,0,1,0,0
69446151,40.75726,-73.9953,90,5,1,0.06,1,0,204.79417773238,0,0,1,0,0,1,0,0
3311487,40.71165,-73.96322,80,1,0,0.0,3,0,143.80280612244897,0,1,0,0,0,0,1,0
69457013,40.79768,-73.9633,49,30,0,0.0,1,0,210.91831557584985,0,0,1,0,0,0,1,0
4979093,40.70898,-73.95086,90,3,1,0.05,1,0,143.80280612244897,0,1,0,0,0,0,1,0
37521233,40.75053,-73.99685,55,2,5,0.13,1,0,249.73854447439356,0,0,1,0,0,0,1,0
65621401,40.77822,-73.90895,49,1,7,0.18,1,341,95.02912621359224,0,0,0,1,0,0,1,0
20892338,40.82064,-73.94646,105,2,3,0.08,1,0,118.97404063205416,0,0,1,0,0,1,0,0
69507287,40.88871,-73.86175,40,1,151,4.01,1,338,85.58,1,0,0,0,0,0,1,0
33363604,40.81934,-73.95668,50,2,0,0.0,1,0,118.97404063205416,0,0,1,0,0,0,1,0
1722054,40.74657,-73.94555,120,5,1,0.03,1,0,127.46554934823092,0,0,0,1,0,1,0,0
50533072,40.72591,-73.97947,90,1,3,0.08,1,0,186.0831084727469,0,0,1,0,0,0,1,0
6513527,40.70585,-73.94178,110,6,4,0.15,1,0,143.80280612244897,0,1,0,0,0,1,0,0
45595980,40.76049,-73.96621,140,30,5,0.15,12,290,282.7190938511327,0,0,1,0,0,1,0,0
48154615,40.75735,-73.92134,125,3,21,0.58,1,345,117.18777777777778,0,0,0,1,0,1,0,0
69545387,40.76628,-73.98308,95,14,3,0.13,1,159,282.7190938511327,0,0,1,0,0,1,0,0
18111963,40.84205,-73.93716,75,5,0,0.0,1,0,89.6106785317019,0,0,1,0,0,1,0,0
69548489,40.86412,-73.84664,75,2,92,2.45,1,265,93.60714285714286,1,0,0,0,0,1,0,0
280830,40.76153,-73.98915,244,2,176,4.57,1,282,204.79417773238,0,0,1,0,0,1,0,0
57230304,40.74037,-73.8861,75,1,2,0.92,3,351,80.45991561181435,0,0,0,1,0,0,1,0
69598657,40.75094,-73.99748,75,2,115,2.99,1,37,249.73854447439356,0,0,1,0,0,0,1,0
390251,40.79986,-73.95387,105,2,5,0.36,4,15,118.97404063205416,0,0,1,0,0,0,1,0
17239096,40.71262,-73.94466,100,2,6,0.28,1,0,143.80280612244897,0,1,0,0,0,0,1,0
29859280,40.7367,-73.98099,150,2,13,0.34,1,26,222.75443786982248,0,0,1,0,0,1,0,0
69668616,40.82575,-73.92421,175,1,0,0.0,1,0,86.18,1,0,0,0,0,1,0,0
69677082,40.84278,-73.93916,35,3,3,0.08,1,0,89.6106785317019,0,0,1,0,0,0,1,0
11725608,40.84021,-73.94191,51,3,68,1.78,2,313,89.6106785317019,0,0,1,0,0,0,1,0
64350843,40.77166,-73.95797,105,14,7,0.19,1,29,188.94827586206893,0,0,1,0,0,0,1,0
59375053,40.70766,-73.94767,80,2,2,0.05,1,0,143.80280612244897,0,1,0,0,0,0,1,0
4929873,40.72073,-73.97839,84,3,163,4.22,1,294,186.0831084727469,0,0,1,0,0,0,1,0
21467726,40.70294,-73.93711,70,1,10,0.29,2,281,143.80280612244897,0,1,0,0,0,0,1,0
66978896,40.69159,-73.91171,70,3,26,0.67,2,206,84.80040567951319,0,1,0,0,0,1,0,0
69702850,40.72453,-73.95529,195,7,0,0.0,1,0,144.82242152466367,0,1,0,0,0,1,0,0
67311188,40.72125,-73.98058,150,5,1,0.04,1,0,186.0831084727469,0,0,1,0,0,1,0,0
69715276,40.79843,-73.96404,100,1,0,0.0,2,0,210.91831557584985,0,0,1,0,0,0,1,0
69715276,40.79806,-73.96167,100,1,1,0.03,2,0,210.91831557584985,0,0,1,0,0,0,1,0
3231109,40.81127,-73.95922,85,3,9,0.83,2,142,114.78323699421964,0,0,1,0,0,0,1,0
21221697,40.68444,-73.96285,225,3,95,2.48,1,122,181.89335664335664,0,1,0,0,0,1,0,0
69782291,40.7291,-73.98628,120,5,13,0.34,1,0,186.0831084727469,0,0,1,0,0,0,1,0
5826163,40.71989,-73.98557,90,4,1,0.42,1,90,186.31284302963772,0,0,1,0,0,0,1,0
69794747,40.64159,-73.95985,175,3,96,2.5,1,209,92.21256038647344,0,1,0,0,0,1,0,0
66469868,40.83344,-73.94442,65,2,46,1.2,1,72,89.6106785317019,0,0,1,0,0,0,1,0
8416362,40.74321,-73.95533,260,21,17,0.46,1,42,127.46554934823092,0,0,0,1,0,1,0,0
1672734,40.68285,-73.93862,225,2,33,0.85,1,1,107.67824448034465,0,1,0,0,0,1,0,0
42413378,40.66548,-73.98196,135,3,148,3.84,2,91,146.72535211267606,0,1,0,0,0,1,0,0
25971488,40.69299,-73.99283,135,1,0,0.0,1,0,209.06493506493507,0,1,0,0,0,0,1,0
140226,40.71764,-73.95291,195,3,23,0.67,1,225,143.80280612244897,0,1,0,0,0,1,0,0
15867885,40.71114,-73.99874,99,2,3,0.08,1,0,127.06944444444444,0,0,1,0,0,0,1,0
69852641,40.76303,-73.98767,1000,2,24,0.71,3,274,204.79417773238,0,0,1,0,0,1,0,0
9631746,40.7592,-73.99313,177,25,21,0.65,1,10,204.79417773238,0,0,1,0,0,1,0,0
9472822,40.81995,-73.95266,59,1,0,0.0,1,0,118.97404063205416,0,0,1,0,0,0,1,0
16098958,40.77725,-73.95137,190,30,3,0.08,96,330,188.94827586206893,0,0,1,0,0,1,0,0
69852641,40.763,-73.98642,1000,2,23,0.7,3,240,204.79417773238,0,0,1,0,0,1,0,0
25233652,40.71279,-73.96291,80,2,6,0.16,1,0,143.80280612244897,0,1,0,0,0,0,1,0
69866168,40.69172,-73.79495,60,1,109,2.84,1,98,95.77056277056278,0,0,0,1,0,0,1,0
30789837,40.73682,-73.98336,195,5,1,0.03,1,0,222.75443786982248,0,0,1,0,0,1,0,0
21091779,40.68552,-73.9227,60,1,104,2.68,3,293,107.67824448034465,0,1,0,0,0,0,1,0
7609268,40.65038,-74.00551,99,3,25,0.73,1,12,113.04102564102564,0,1,0,0,0,1,0,0
545273,40.71728,-73.94345,79,5,0,0.0,1,0,143.80280612244897,0,1,0,0,0,0,1,0
40332331,40.65827,-73.97962,125,2,117,3.08,2,262,138.9936305732484,0,1,0,0,0,1,0,0
69890625,40.68389,-73.96026,89,1,15,0.43,1,179,181.89335664335664,0,1,0,0,0,0,1,0
69891208,40.85147,-73.93618,55,3,5,0.14,1,0,89.6106785317019,0,0,1,0,0,0,1,0
34034047,40.77423,-73.90715,130,3,17,0.45,1,11,95.02912621359224,0,0,0,1,0,1,0,0
13007287,40.68147,-73.95814,70,3,36,0.95,1,0,107.67824448034465,0,1,0,0,0,0,1,0
33816358,40.67764,-73.9647,110,3,8,0.23,1,0,173.37254901960785,0,1,0,0,0,1,0,0
69944410,40.73054,-73.98339,100,7,1,0.03,1,0,186.0831084727469,0,0,1,0,0,0,1,0
6707228,40.70748,-73.9461,145,1,0,0.0,1,0,143.80280612244897,0,1,0,0,0,0,1,0
5346314,40.74267,-73.99915,195,3,1,0.03,1,0,249.73854447439356,0,0,1,0,0,1,0,0
69989416,40.7555,-73.82712,30,4,54,1.39,1,64,93.51408450704226,0,0,0,1,0,0,1,0
15398860,40.66631,-73.98268,50,20,0,0.0,1,0,146.72535211267606,0,1,0,0,0,0,1,0
18922352,40.76368,-73.91518,68,4,11,0.31,1,0,117.18777777777778,0,0,0,1,0,1,0,0
13023370,40.71902,-73.98506,90,1,6,0.16,1,0,186.31284302963772,0,0,1,0,0,0,1,0
7159107,40.82563,-73.94091,85,3,1,0.06,1,0,118.97404063205416,0,0,1,0,0,1,0,0
28303435,40.67983,-73.96931,200,1,43,1.13,1,232,173.37254901960785,0,1,0,0,0,1,0,0
3510993,40.72311,-73.94184,100,7,0,0.0,1,0,144.82242152466367,0,1,0,0,0,1,0,0
70026602,40.72817,-73.98041,150,2,18,0.47,1,0,186.0831084727469,0,0,1,0,0,0,1,0
28340943,40.77861,-73.98336,199,1,0,0.0,1,0,210.91831557584985,0,0,1,0,0,1,0,0
70030943,40.72358,-73.97593,60,1,2,0.05,1,0,186.0831084727469,0,0,1,0,0,0,1,0
1106731,40.58943,-73.81192,135,2,27,0.72,2,0,132.17857142857142,0,0,0,1,0,1,0,0
70039705,40.8032,-73.96495,100,1,5,0.13,1,0,210.91831557584985,0,0,1,0,0,0,1,0
22541573,40.77102,-73.95873,163,30,1,0.05,87,350,188.94827586206893,0,0,1,0,0,1,0,0
22541573,40.76368,-73.96153,187,30,2,0.09,87,287,188.94827586206893,0,0,1,0,0,1,0,0
22541573,40.76297,-73.96252,225,30,1,0.05,87,365,188.94827586206893,0,0,1,0,0,1,0,0
3404004,40.69816,-73.99361,120,1,1,0.03,1,0,209.06493506493507,0,1,0,0,0,1,0,0
1216362,40.65424,-73.96008,73,1,43,1.37,4,188,92.21256038647344,0,1,0,0,0,0,1,0
10273704,40.68812,-73.97666,100,3,148,3.83,2,42,151.37423312883436,0,1,0,0,0,0,1,0
70065232,40.71154,-73.95795,99,5,1,0.07,1,0,143.80280612244897,0,1,0,0,0,1,0,0
70058270,40.66618,-73.93156,300,3,39,1.03,4,259,112.480179028133,0,1,0,0,0,1,0,0
70082670,40.80539,-73.96409,92,1,2,0.05,1,0,114.78323699421964,0,0,1,0,0,1,0,0
2238348,40.71311,-73.94016,42,8,0,0.0,1,0,143.80280612244897,0,1,0,0,0,0,1,0
7443904,40.77912,-73.95594,100,3,8,0.21,1,0,188.94827586206893,0,0,1,0,0,0,1,0
51663418,40.77329,-73.9163,40,14,1,0.03,1,0,95.02912621359224,0,0,0,1,0,0,1,0
62225580,40.73326,-74.00844,225,14,0,0.0,1,0,267.6822916666667,0,0,1,0,0,1,0,0
23144316,40.66896,-73.97641,170,13,4,0.11,1,46,176.31225296442688,0,1,0,0,0,1,0,0
8752988,40.7613,-73.9153,125,1,0,0.0,1,0,117.18777777777778,0,0,0,1,0,1,0,0
70164336,40.73282,-73.9564,109,30,9,0.26,1,0,144.82242152466367,0,1,0,0,0,1,0,0
61391963,40.76014,-73.99039,150,30,6,0.32,91,126,204.79417773238,0,0,1,0,0,1,0,0
10737943,40.78528,-73.97623,50,30,3,0.09,10,365,210.91831557584985,0,0,1,0,0,0,1,0
46938101,40.83211,-73.92052,49,1,33,0.87,1,348,86.18,1,0,0,0,0,0,1,0
70181422,40.65341,-73.97877,265,2,8,0.21,4,0,138.9936305732484,0,1,0,0,0,1,0,0
70198067,40.71028,-74.00929,80,1,0,0.0,1,0,225.49059139784947,0,0,1,0,0,0,1,0
64062688,40.67153,-73.89112,44,3,4,0.11,1,0,85.42660550458716,0,1,0,0,0,0,1,0
44351733,40.71948,-74.00517,260,4,22,0.58,1,3,490.638418079096,0,0,1,0,0,0,1,0
61391963,40.75755,-73.9666,133,30,3,0.1,91,342,282.7190938511327,0,0,1,0,0,1,0,0
3248699,40.77141,-73.91415,80,7,15,0.41,1,0,95.02912621359224,0,0,0,1,0,1,0,0
70208173,40.71267,-73.95367,1000,35,6,0.16,1,365,143.80280612244897,0,1,0,0,0,0,1,0
68322243,40.80129,-73.96611,154,4,3,0.08,1,0,210.91831557584985,0,0,1,0,0,1,0,0
700224,40.68349,-73.98518,150,29,9,0.27,4,326,158.80161943319837,0,1,0,0,0,1,0,0
2344389,40.76205,-73.9888,150,5,0,0.0,1,0,204.79417773238,0,0,1,0,0,0,1,0
61391963,40.75572,-73.96936,125,30,7,0.23,91,149,282.7190938511327,0,0,1,0,0,1,0,0
31237380,40.82183,-73.9378,60,2,1,0.03,1,0,118.97404063205416,0,0,1,0,0,0,1,0
70235809,40.69301,-73.92683,95,1,0,0.0,1,0,84.80040567951319,0,1,0,0,0,0,1,0
49622928,40.74066,-73.99895,75,1,132,4.58,1,317,249.73854447439356,0,0,1,0,0,1,0,0
70244331,40.74078,-73.99923,100,1,198,5.16,1,269,249.73854447439356,0,0,1,0,0,1,0,0
70251988,40.78147,-73.95284,100,365,27,0.78,1,17,188.94827586206893,0,0,1,0,0,1,0,0
33906660,40.8242,-73.94777,65,1,154,4.03,1,361,118.97404063205416,0,0,1,0,0,0,1,0
18975770,40.73064,-74.00351,200,6,5,0.24,2,17,267.6822916666667,0,0,1,0,0,1,0,0
1491770,40.76386,-73.97702,180,3,1,0.03,1,0,282.7190938511327,0,0,1,0,0,1,0,0
33950089,40.75166,-73.94028,60,1,36,1.05,1,316,127.46554934823092,0,0,0,1,0,0,1,0
